end_time,duration_hours,rainfall_in_mm,flood_status,station_id,station_name
2023-11-25 12:00:00,3,0.0,No Flood,19,moraketiya
2023-11-25 15:00:00,6,0.0,No Flood,19,moraketiya
2023-11-26 08:30:00,24,0.0,No Flood,19,moraketiya
2023-11-27 08:30:00,24,20.0,No Flood,19,moraketiya
2023-11-28 08:30:00,24,0.3,No Flood,19,moraketiya
2023-11-29 08:30:00,24,1.1,No Flood,19,moraketiya
2023-11-30 08:30:00,24,22.1,No Flood,19,moraketiya
2023-12-02 08:30:00,24,15.2,No Flood,19,moraketiya
2023-12-03 08:30:00,24,0.8,No Flood,19,moraketiya
2023-12-04 08:30:00,24,21.3,No Flood,19,moraketiya
2023-12-05 08:30:00,24,8.8,No Flood,19,moraketiya
2023-12-06 08:30:00,24,4.0,No Flood,19,moraketiya
2023-12-07 08:30:00,24,8.5,No Flood,19,moraketiya
2023-12-08 08:30:00,24,0.0,No Flood,19,moraketiya
2023-12-09 08:30:00,24,63.7,Alert Level,19,moraketiya
2023-12-10 08:30:00,24,2.0,No Flood,19,moraketiya
2023-12-11 08:30:00,24,4.4,No Flood,19,moraketiya
2023-12-12 08:30:00,24,0.0,Alert Level,19,moraketiya
2023-12-12 12:00:00,3,0.0,No Flood,19,moraketiya
2023-12-12 15:00:00,6,0.0,No Flood,19,moraketiya
2023-12-12 18:00:00,9,1.5,No Flood,19,moraketiya
2023-12-13 08:30:00,24,1.5,No Flood,19,moraketiya
2023-12-13 12:00:00,3,0.0,No Flood,19,moraketiya
2023-12-13 15:00:00,6,0.0,No Flood,19,moraketiya
2023-12-13 18:00:00,9,0.0,No Flood,19,moraketiya
2023-12-14 08:30:00,24,0.0,No Flood,19,moraketiya
2023-12-14 12:00:00,3,0.0,No Flood,19,moraketiya
2023-12-15 08:30:00,24,5.2,No Flood,19,moraketiya
2023-12-15 12:00:00,3,0.0,No Flood,19,moraketiya
2023-12-15 15:00:00,6,0.0,No Flood,19,moraketiya
2023-12-15 18:00:00,9,0.0,No Flood,19,moraketiya
2023-12-16 08:30:00,24,40.2,No Flood,19,moraketiya
2023-12-16 12:00:00,3,0.0,No Flood,19,moraketiya
2023-12-16 15:00:00,6,14.1,Alert Level,19,moraketiya
2023-12-17 08:30:00,24,19.4,Alert Level,19,moraketiya
2023-12-17 12:00:00,3,0.0,Alert Level,19,moraketiya
2023-12-17 15:00:00,6,0.0,Alert Level,19,moraketiya
2023-12-18 08:30:00,24,44.1,Alert Level,19,moraketiya
2023-12-18 12:00:00,3,0.0,No Flood,19,moraketiya
2023-12-18 15:00:00,6,1.7,No Flood,19,moraketiya
2023-12-18 18:00:00,9,4.6,No Flood,19,moraketiya
2023-12-19 08:30:00,24,14.3,Alert Level,19,moraketiya
2023-12-19 12:00:00,3,0.0,Alert Level,19,moraketiya
2023-12-19 15:00:00,6,0.0,Alert Level,19,moraketiya
2023-12-19 18:00:00,9,0.0,Alert Level,19,moraketiya
2023-12-20 08:30:00,24,1.3,No Flood,19,moraketiya
2023-12-20 12:00:00,3,0.0,No Flood,19,moraketiya
2023-12-20 15:00:00,6,4.6,No Flood,19,moraketiya
2023-12-20 18:00:00,9,4.6,No Flood,19,moraketiya
2023-12-21 08:30:00,24,5.1,No Flood,19,moraketiya
2023-12-21 12:00:00,3,0.0,No Flood,19,moraketiya
2023-12-21 15:00:00,6,0.0,No Flood,19,moraketiya
2023-12-21 18:00:00,9,0.0,No Flood,19,moraketiya
2023-12-22 08:30:00,24,0.0,No Flood,19,moraketiya
2023-12-23 08:30:00,24,0.0,No Flood,19,moraketiya
2023-12-24 08:30:00,24,0.0,No Flood,19,moraketiya
2023-12-27 08:30:00,24,0.0,No Flood,19,moraketiya
2023-12-28 08:30:00,24,8.6,No Flood,19,moraketiya
2023-12-29 08:30:00,24,39.7,No Flood,19,moraketiya
2023-12-30 08:30:00,24,4.2,No Flood,19,moraketiya
2023-12-31 08:30:00,24,0.0,No Flood,19,moraketiya
2024-01-01 08:30:00,24,2.9,No Flood,19,moraketiya
2024-01-02 08:30:00,24,33.2,No Flood,19,moraketiya
2024-01-03 08:30:00,24,0.0,No Flood,19,moraketiya
2024-01-04 08:30:00,24,0.7,Alert Level,19,moraketiya
2024-01-05 08:30:00,24,5.5,No Flood,19,moraketiya
2024-01-06 08:30:00,24,39.7,Alert Level,19,moraketiya
2024-01-07 08:30:00,24,0.0,No Flood,19,moraketiya
2024-01-08 08:30:00,24,0.8,No Flood,19,moraketiya
2024-01-09 08:30:00,24,46.7,Alert Level,19,moraketiya
2024-01-10 08:30:00,24,2.1,No Flood,19,moraketiya
2024-01-11 08:30:00,24,35.2,Alert Level,19,moraketiya
2024-01-12 08:30:00,24,0.0,No Flood,19,moraketiya
2024-01-13 08:30:00,24,0.0,No Flood,19,moraketiya
2024-01-14 08:30:00,24,0.0,No Flood,19,moraketiya
2024-01-15 08:30:00,24,0.0,No Flood,19,moraketiya
2024-01-16 08:30:00,24,0.0,No Flood,19,moraketiya
2024-01-17 08:30:00,24,0.0,No Flood,19,moraketiya
2024-01-18 08:30:00,24,0.0,No Flood,19,moraketiya
2024-01-19 08:30:00,24,0.0,No Flood,19,moraketiya
2024-01-20 08:30:00,24,8.7,No Flood,19,moraketiya
2024-01-22 08:30:00,24,0.0,No Flood,19,moraketiya
2024-01-24 08:30:00,24,0.0,No Flood,19,moraketiya
2024-01-27 08:30:00,24,0.0,No Flood,19,moraketiya
2024-02-05 08:30:00,24,0.0,No Flood,19,moraketiya
2024-02-06 08:30:00,24,0.0,No Flood,19,moraketiya
2024-02-07 08:30:00,24,0.0,No Flood,19,moraketiya
2024-02-14 08:30:00,24,0.0,No Flood,19,moraketiya
2024-03-12 08:30:00,24,0.0,No Flood,19,moraketiya
2024-03-13 08:30:00,24,0.0,No Flood,19,moraketiya
2024-04-13 08:30:00,24,0.0,No Flood,19,moraketiya
2024-04-22 08:30:00,24,0.0,No Flood,19,moraketiya
2024-04-28 08:30:00,24,0.0,Alert Level,19,moraketiya
2024-05-04 08:30:00,24,0.0,No Flood,19,moraketiya
2024-05-15 08:30:00,24,0.3,Alert Level,19,moraketiya
2024-05-18 18:00:00,9,0.0,No Flood,19,moraketiya
